dqn_buffer,target,0,100,512,2.5,0.00200849043684667,0.04483071437723071,0.0503536030687734,0.04451242050487414,975.1335960002777,4267296
dqn_buffer,target,0,300,512,2.5,0.0016605932007933946,0.043556253651321875,0.048124220007382805,0.04243276313484387,919.8998720002802,4174272
dqn_buffer,target,0,200,512,2.5,0.0011936461298319714,0.046946722339740635,0.05022660738563292,0.04335473501057165,944.3528380002717,4237416
dqn_buffer,target,0,400,512,2.5,0.002200522624123229,0.043240158131837826,0.04929515897624071,0.04403963365883977,960.6365290002719,4204944
dqn_buffer,target,0,500,512,2.5,0.0030938308090136682,0.044345500370644914,0.052852796822317666,0.04723480804397274,1022.9170030002736,4174200
dqn_buffer,target,1,100,512,2.5,0.0020788940283769037,0.04414459197498697,0.049863421736869466,0.045097406319851374,867.7191950002602,3969648
dqn_buffer,target,1,200,512,2.5,0.0016871408235356144,0.045558668286755775,0.05019625209640842,0.044435065640336904,842.7998900002701,3962952
dqn_buffer,target,1,400,512,2.5,0.0032523737082306037,0.04273070709623079,0.051679492916360585,0.047518108744702456,905.837707000263,3915288
dqn_buffer,target,1,300,512,2.5,0.002317741255794353,0.04527683835876855,0.05164745039776619,0.04632896533924682,879.5090780002615,3919176
dqn_buffer,target,1,500,512,2.5,0.002651254043162416,0.04425396925368371,0.05154671165579076,0.04662427117027723,879.2871300002583,3889872
dqn_buffer,target,2,100,512,2.5,0.0029285596436231646,0.04591113428512311,0.05396018616933487,0.04777166556675022,1158.1762600002924,4630248
dqn_buffer,target,2,200,512,2.5,0.0035735061913072384,0.044457819243928894,0.054287156494262426,0.04893522995098033,1177.6752440002927,4579704
dqn_buffer,target,2,300,512,2.5,0.003500437554694337,0.04358165938572266,0.05321349945792678,0.04806458478144313,1153.4058410002908,4587696
dqn_buffer,target,2,400,512,2.5,0.0043483662566778485,0.04623293312804294,0.05818437918462048,0.052676331925302966,1271.9753870002908,4583088
dqn_buffer,target,3,100,512,2.5,0.0033832321453399453,0.04671981543327596,0.056014869645837184,0.05023417778191057,1083.9028540002844,4418064
dqn_buffer,target,2,500,512,2.5,0.004674262342973999,0.044690040268456376,0.057543396125584505,0.052555059388184465,1259.271778000288,4559328
dqn_buffer,target,3,200,512,2.5,0.0029505432746346947,0.04837468784660213,0.05647839107820628,0.050154119707769236,1070.8907640002888,4373208
dqn_buffer,target,3,300,512,2.5,0.0036211437170805116,0.04526524796978282,0.05522017669473585,0.05012302737021653,1065.8160540002843,4338720
dqn_buffer,target,3,400,512,2.5,0.00396399757496619,0.047749959344262294,0.0586380570095638,0.05294858014271677,1135.3764040002757,4384872
dqn_buffer,target,3,500,512,2.5,0.0033844128983736015,0.047308877312193284,0.05660739804364184,0.05054186706779535,1075.2276800002783,4344480
